id,nome,data_nascimento,sexo,peso_kg,altura_m
4281,pessoa_2473,1968-11-16,F,33.8,1.47
4282,pessoa_4008,1966-07-01,M,65.4,1.73
4283,pessoa_1494,1990-11-17,F,59.8,1.5
4284,pessoa_4207,1967-04-14,M,84.8,1.76
4285,pessoa_2159,1970-12-29,M,57.8,1.58
4286,pessoa_1170,1982-11-14,F,53.4,1.61
4287,pessoa_4517,1961-02-28,M,76.7,1.73
4288,pessoa_233,2023-05-15,F,16.6,0.85
4289,pessoa_67,2024-08-11,M,6.6,0.72
4290,pessoa_1604,1977-07-28,M,70.1,1.7
4291,pessoa_3284,1996-04-27,F,107.2,1.59
4292,pessoa_3597,1995-12-30,F,63.7,1.58
4293,pessoa_126,2022-07-13,M,21.8,1.02
4294,pessoa_1297,2012-06-01,M,50.9,1.49
4295,pessoa_1977,1972-10-27,F,97.1,1.6
4296,pessoa_4518,1960-05-18,M,79.7,1.75
4297,pessoa_4482,1957-02-28,M,61.1,1.5
4298,pessoa_2076,1979-04-23,M,98.4,1.65
4299,pessoa_3087,1999-02-18,F,95.7,1.72
4300,pessoa_4346,1964-07-14,F,86.6,1.59
4301,pessoa_3346,1997-04-10,M,69.6,1.79
4302,pessoa_4465,1942-06-14,F,63.2,1.68
4303,pessoa_2798,1997-06-06,F,93.0,1.71
4304,pessoa_919,2023-06-08,M,15.8,0.85
4305,pessoa_1647,2000-09-01,F,48.1,1.61
4306,pessoa_365,2017-05-01,F,22.4,1.1
4307,pessoa_3288,1974-07-17,F,54.5,1.6
4308,pessoa_2126,1984-09-04,F,89.7,1.64
4309,pessoa_4124,1999-02-19,M,63.4,1.7
4310,pessoa_526,2017-11-23,F,26.9,1.21
4311,pessoa_56,2014-08-09,M,32.6,1.43
4312,pessoa_639,2018-08-24,M,21.5,1.16
4313,pessoa_303,2025-02-21,M,7.6,0.66
4314,pessoa_2767,1977-09-14,F,71.2,1.67
4315,pessoa_1277,2009-02-15,F,50.4,1.61
4316,pessoa_2056,1999-08-23,F,71.0,1.61
4317,pessoa_3645,1970-05-07,F,62.3,1.73
4318,pessoa_4144,1971-03-05,M,78.1,1.94
4319,pessoa_2879,2004-07-23,F,68.2,1.66
4320,pessoa_4203,1998-08-26,M,105.4,1.81
4321,pessoa_2287,1991-06-17,M,68.4,1.64
4322,pessoa_2262,1971-05-19,F,64.6,1.55
4323,pessoa_2297,1967-05-06,M,70.6,1.79
4324,pessoa_1754,1976-07-29,F,103.6,1.68
4325,pessoa_1969,1985-04-28,F,60.4,1.52
4326,pessoa_4352,1952-02-21,M,67.7,1.76
4327,pessoa_3118,2002-03-24,M,67.6,1.78
4328,pessoa_2394,1987-05-03,F,68.7,1.56
4329,pessoa_524,2024-07-26,F,10.8,0.68
4330,pessoa_3901,2006-10-26,M,76.4,1.68
4331,pessoa_3123,2004-12-29,M,62.1,1.82
4332,pessoa_4157,1993-12-06,M,67.9,1.73
4333,pessoa_1970,1971-02-11,F,66.1,1.61
4334,pessoa_672,2023-09-05,F,15.4,0.91
4335,pessoa_4189,2007-12-18,M,67.6,1.75
4336,pessoa_667,2019-05-26,F,19.1,1.06
4337,pessoa_4339,1939-07-01,M,100.7,1.81
4338,pessoa_1888,2005-11-08,M,73.0,1.71
4339,pessoa_3267,1982-08-24,F,57.7,1.62
4340,pessoa_281,2021-10-20,M,22.5,0.99
4341,pessoa_1720,1973-12-25,M,63.1,1.79
4342,pessoa_2948,1987-07-08,F,80.3,1.64
4343,pessoa_900,2016-01-08,F,36.2,1.38
4344,pessoa_4851,1935-06-17,M,46.9,1.6
4345,pessoa_761,2022-11-27,F,13.2,0.84
4346,pessoa_1907,1996-03-28,F,110.0,1.74
4347,pessoa_4043,1971-10-12,M,87.4,1.65
4348,pessoa_3824,2000-03-09,F,74.9,1.54
4349,pessoa_4139,2009-05-23,M,45.7,1.59
4350,pessoa_3819,2000-04-07,M,123.1,1.81
4351,pessoa_4301,1954-12-12,F,54.5,1.68
4352,pessoa_2594,1992-08-11,F,82.4,1.64
4353,pessoa_4165,1974-10-16,F,49.5,1.54
4354,pessoa_3032,1994-02-22,F,46.2,1.55
4355,pessoa_3580,1984-10-08,F,72.2,1.62
4356,pessoa_2833,2011-06-24,M,53.6,1.53
4357,pessoa_3473,2006-11-16,F,44.9,1.47
4358,pessoa_138,2018-05-10,F,19.8,1.13
4359,pessoa_2181,1988-04-17,F,45.2,1.58
4360,pessoa_2129,1982-12-24,F,67.0,1.49
4361,pessoa_3178,2013-07-09,F,61.7,1.68
4362,pessoa_4368,1955-09-05,M,82.3,1.65
4363,pessoa_4262,1960-02-23,M,107.8,1.69
4364,pessoa_4345,1935-01-16,F,72.2,1.6
4365,pessoa_1332,1972-06-03,M,97.4,1.63
4366,pessoa_2018,2003-12-30,F,41.0,1.6
4367,pessoa_2483,1986-06-24,F,85.7,1.78
4368,pessoa_1359,1984-07-22,F,68.4,1.59
4369,pessoa_1330,2012-09-15,F,56.8,1.7
4370,pessoa_2151,1978-09-19,F,47.5,1.74
4371,pessoa_2123,1988-06-06,M,76.1,1.77
4372,pessoa_3982,1990-11-04,F,50.8,1.57
4373,pessoa_1253,1991-12-23,F,84.3,1.51
4374,pessoa_3279,1994-04-30,M,84.1,1.76
4375,pessoa_3375,1972-07-14,M,102.4,1.78
4376,pessoa_2815,1972-10-25,M,67.6,1.79
4377,pessoa_1849,2007-05-08,M,70.3,1.82
4378,pessoa_3038,1974-02-11,M,63.7,1.79
4379,pessoa_389,2021-10-27,M,18.8,0.95
4380,pessoa_236,2016-05-25,M,19.7,1.15
4381,pessoa_1078,1967-01-31,M,99.6,1.79
4382,pessoa_1985,1970-06-19,M,78.8,1.65
4383,pessoa_4364,1935-07-21,M,59.6,1.76
4384,pessoa_3963,2010-03-21,M,71.3,1.71
4385,pessoa_771,2019-12-16,M,22.2,1.12
4386,pessoa_2166,2001-07-17,F,63.7,1.61
4387,pessoa_674,2018-02-07,F,33.2,1.22
4388,pessoa_250,2021-07-19,F,19.2,0.98
4389,pessoa_1575,1984-09-08,F,63.9,1.56
4390,pessoa_3420,1985-01-31,F,81.3,1.57
4391,pessoa_2082,2013-01-08,F,58.2,1.6
4392,pessoa_1824,2012-10-19,M,57.3,1.46
4393,pessoa_717,2015-06-06,M,26.1,1.33
4394,pessoa_4669,1950-05-06,M,76.2,1.76
4395,pessoa_2049,1983-10-31,M,71.1,1.83
4396,pessoa_4179,1992-08-19,M,91.8,1.67
4397,pessoa_2725,1983-06-07,F,75.6,1.66
4398,pessoa_4522,1948-05-09,M,68.8,1.61
4399,pessoa_1461,1993-04-01,M,92.3,1.67
4400,pessoa_1669,1996-07-20,M,61.2,1.75
4401,pessoa_2757,1987-04-29,F,78.7,1.78
4402,pessoa_2001,1993-05-22,F,58.2,1.69
4403,pessoa_405,2019-06-10,M,19.3,0.99
4404,pessoa_385,2019-10-21,F,21.0,1.14
4405,pessoa_4536,1964-06-21,M,76.0,1.63
4406,pessoa_2153,1972-10-08,F,88.9,1.69
4407,pessoa_1634,1989-11-11,F,74.1,1.56
4408,pessoa_4587,1962-11-13,F,63.5,1.57
4409,pessoa_3926,2007-12-30,M,122.9,1.78
4410,pessoa_4159,1995-03-28,M,71.1,1.65
4411,pessoa_224,2025-04-04,M,7.5,0.71
4412,pessoa_2194,1969-09-10,F,82.1,1.57
4413,pessoa_3137,1982-10-24,M,61.2,1.7
4414,pessoa_1825,1968-12-11,M,94.1,1.73
4415,pessoa_4601,1949-07-04,M,97.3,1.73
4416,pessoa_798,2016-11-19,M,29.9,1.33
4417,pessoa_2872,1975-01-19,F,62.7,1.61
4418,pessoa_10,2014-05-29,M,41.8,1.5
4419,pessoa_1945,1989-02-11,F,53.4,1.59
4420,pessoa_1839,2002-01-03,M,85.5,1.7
4421,pessoa_256,2020-12-24,M,17.0,1.09
4422,pessoa_4509,1936-04-17,M,68.9,1.68
4423,pessoa_1582,2000-05-18,F,62.9,1.61
4424,pessoa_2957,1975-07-13,F,70.8,1.66
4425,pessoa_925,2020-04-30,F,20.4,1.02
4426,pessoa_4430,1966-02-28,M,62.4,1.67
4427,pessoa_2509,2002-08-18,M,70.8,1.62
4428,pessoa_3776,1968-12-19,M,94.9,1.7
4429,pessoa_4137,1967-08-10,F,56.0,1.65
4430,pessoa_2780,1979-11-03,F,55.1,1.65
4431,pessoa_540,2018-05-01,M,30.6,1.16
4432,pessoa_2746,2008-05-11,M,71.0,1.78
4433,pessoa_4499,1937-08-01,F,67.5,1.53
4434,pessoa_4572,1957-10-19,M,62.7,1.65
4435,pessoa_1146,1977-02-16,M,59.1,1.71
4436,pessoa_668,2021-12-03,M,19.2,1.02
4437,pessoa_3020,1984-10-26,F,56.7,1.65
4438,pessoa_358,2025-04-27,F,8.5,0.57
4439,pessoa_2832,1990-10-26,M,73.7,1.82
4440,pessoa_2784,1995-08-02,F,83.5,1.63
4441,pessoa_1354,1971-01-29,M,66.9,1.67
4442,pessoa_471,2020-08-07,M,29.5,1.14
4443,pessoa_2704,2002-08-09,M,57.5,1.72
4444,pessoa_3331,1979-10-26,F,57.3,1.68
4445,pessoa_3638,1992-01-05,F,49.8,1.51
4446,pessoa_1397,1978-01-22,M,78.6,1.76
4447,pessoa_3585,2013-09-27,M,62.5,1.48
4448,pessoa_4487,1951-11-09,M,75.5,1.7
4449,pessoa_3377,1968-06-24,M,68.8,1.63
4450,pessoa_1257,1987-08-28,M,62.5,1.79
4451,pessoa_3513,1995-10-21,M,85.0,1.65
4452,pessoa_1251,1969-04-11,F,60.1,1.61
4453,pessoa_4808,1943-12-17,F,65.0,1.63
4454,pessoa_4299,1938-08-30,F,47.5,1.65
4455,pessoa_3285,1995-01-02,M,99.4,1.78
4456,pessoa_2934,1967-04-09,M,55.2,1.66
4457,pessoa_4176,1998-09-20,M,57.3,1.71
4458,pessoa_1853,2000-06-20,F,49.3,1.55
4459,pessoa_4870,1940-10-23,M,77.1,1.72
4460,pessoa_2106,1999-08-07,F,57.0,1.7
4461,pessoa_134,2017-06-27,F,25.8,1.12
4462,pessoa_929,2015-03-23,M,37.0,1.4
4463,pessoa_824,2020-02-14,F,26.7,1.17
4464,pessoa_4544,1934-01-17,M,82.4,1.83
4465,pessoa_1532,2004-07-16,M,76.8,1.77
4466,pessoa_1215,2011-01-13,F,50.5,1.62
4467,pessoa_505,2023-02-01,F,9.6,0.79
4468,pessoa_4286,1960-07-19,F,71.8,1.51
4469,pessoa_1997,2000-11-10,F,64.4,1.67
4470,pessoa_3073,2013-07-10,F,56.7,1.48
4471,pessoa_1959,1982-01-25,F,51.9,1.5
4472,pessoa_1385,1978-04-24,M,86.0,1.75
4473,pessoa_895,2023-06-22,F,10.3,0.79
4474,pessoa_456,2024-06-11,M,7.0,0.69
4475,pessoa_4880,1956-05-24,F,53.1,1.57
4476,pessoa_3710,1985-07-28,F,95.1,1.57
4477,pessoa_4619,1936-09-11,F,52.0,1.61
4478,pessoa_4269,1954-05-05,M,58.4,1.66
4479,pessoa_3523,1990-12-28,M,78.7,1.7
4480,pessoa_4135,2014-01-28,F,44.9,1.48
4481,pessoa_3603,2011-11-21,M,56.3,1.63
4482,pessoa_714,2015-02-05,M,39.8,1.45
4483,pessoa_4187,2012-05-01,M,41.7,1.46
4484,pessoa_2215,2013-12-17,F,48.1,1.39
4485,pessoa_2924,2000-02-16,F,37.6,1.52
4486,pessoa_1811,2000-12-18,F,46.2,1.59
4487,pessoa_3487,1990-05-16,F,55.6,1.51
4488,pessoa_3142,1985-01-07,F,105.5,1.79
4489,pessoa_1828,1983-12-29,F,70.0,1.69
4490,pessoa_1156,2004-02-01,M,69.8,1.66
4491,pessoa_1325,2008-06-11,F,41.1,1.45
4492,pessoa_4313,1964-09-06,F,62.6,1.59
4493,pessoa_511,2024-01-01,F,8.8,0.81
4494,pessoa_1681,1981-05-15,M,75.5,1.76
4495,pessoa_500,2025-12-18,F,8.4,0.56
4496,pessoa_4537,1948-08-19,M,55.3,1.74
4497,pessoa_1857,1998-10-07,M,86.3,1.78
4498,pessoa_1389,2001-10-25,M,79.2,1.81
4499,pessoa_3720,1972-04-19,F,57.0,1.44
4500,pessoa_2387,2010-03-13,M,50.9,1.55
4501,pessoa_3237,1982-05-11,F,55.0,1.58
4502,pessoa_1541,1974-05-26,M,61.1,1.75
4503,pessoa_1218,1989-11-26,M,98.0,1.78
4504,pessoa_2682,1976-06-20,F,54.2,1.53
4505,pessoa_2994,1990-10-04,F,78.2,1.59
4506,pessoa_1192,1999-12-15,M,81.6,1.72
4507,pessoa_1543,1980-07-07,F,66.6,1.72
4508,pessoa_3302,1984-01-27,M,65.1,1.74
4509,pessoa_3325,2013-05-17,M,65.0,1.53
4510,pessoa_2540,1969-05-17,M,85.3,1.79
4511,pessoa_954,2024-11-29,F,9.8,0.64
4512,pessoa_4331,1947-10-16,M,83.0,1.66
4513,pessoa_733,2021-08-21,F,20.9,1.07
4514,pessoa_1157,1984-06-16,M,58.7,1.77
4515,pessoa_3295,1991-07-19,M,55.5,1.59
4516,pessoa_2983,2006-01-28,M,108.5,1.71
4517,pessoa_2157,1969-05-26,M,97.6,1.72
4518,pessoa_1063,1971-08-15,F,86.8,1.59
4519,pessoa_2617,1996-04-11,F,76.8,1.7
4520,pessoa_1168,2011-04-17,F,68.1,1.52
4521,pessoa_3223,1996-08-08,F,60.5,1.63
4522,pessoa_3637,1985-12-14,F,63.1,1.59
4523,pessoa_2939,2008-08-26,F,59.7,1.51
4524,pessoa_4492,1945-02-02,F,79.6,1.66
4525,pessoa_3141,2002-09-05,M,79.5,1.76
4526,pessoa_144,2014-09-04,F,31.9,1.42
4527,pessoa_3578,2006-04-26,M,79.5,1.84
4528,pessoa_2783,2011-10-09,F,44.5,1.46
4529,pessoa_718,2025-01-12,F,7.1,0.64
4530,pessoa_1820,1984-03-18,F,67.3,1.59
4531,pessoa_2503,1967-02-27,M,72.7,1.74
4532,pessoa_4361,1954-02-28,M,88.2,1.72
4533,pessoa_4172,1977-03-05,F,76.3,1.67
4534,pessoa_396,2022-06-19,F,24.2,0.98
4535,pessoa_4837,1954-08-25,F,79.5,1.58
4536,pessoa_4493,1950-07-10,M,62.0,1.64
4537,pessoa_1366,1967-08-21,F,60.5,1.6
4538,pessoa_4559,1963-09-17,F,48.6,1.45
4539,pessoa_596,2024-04-29,M,7.4,0.65
4540,pessoa_3953,1968-06-27,M,100.9,1.79
4541,pessoa_2915,1986-10-22,M,69.7,1.73
4542,pessoa_2327,2002-12-10,M,63.7,1.64
4543,pessoa_3767,1991-06-02,M,72.7,1.79
4544,pessoa_3441,1976-09-06,F,68.0,1.72
4545,pessoa_3852,1981-05-17,M,83.7,1.78
4546,pessoa_4133,2000-04-28,F,63.3,1.52
4547,pessoa_4592,1955-06-04,M,56.0,1.63
4548,pessoa_2144,1998-03-09,M,79.1,1.79
4549,pessoa_1572,2000-09-19,M,70.4,1.64
4550,pessoa_4080,2000-02-22,F,74.2,1.7
4551,pessoa_1123,1970-11-03,F,90.2,1.71
4552,pessoa_2787,1970-09-22,F,63.3,1.62
4553,pessoa_2968,1986-06-01,M,64.0,1.72
4554,pessoa_2505,1970-10-28,F,60.3,1.57
4555,pessoa_3466,1986-11-20,M,72.9,1.69
4556,pessoa_676,2015-03-21,F,33.5,1.43
4557,pessoa_2809,1984-04-21,F,66.9,1.56
4558,pessoa_3349,1989-03-31,F,67.5,1.75
4559,pessoa_729,2021-06-01,M,19.2,0.98
4560,pessoa_413,2025-04-24,F,3.3,0.52
4561,pessoa_3147,1982-03-14,M,117.3,1.76
4562,pessoa_1517,1985-07-26,M,89.5,1.84
4563,pessoa_826,2019-08-02,M,15.6,1.02
4564,pessoa_3268,1984-10-21,M,66.2,1.79
4565,pessoa_3975,1968-10-30,M,60.7,1.66
4566,pessoa_617,2017-06-09,F,21.9,1.23
4567,pessoa_115,2014-05-09,M,63.1,1.58
4568,pessoa_418,2025-08-22,F,7.1,0.54
4569,pessoa_3070,2011-12-25,F,47.4,1.54
4570,pessoa_1626,2004-07-19,M,64.8,1.62
4571,pessoa_4951,1960-10-04,F,72.3,1.62
4572,pessoa_4186,2010-08-24,F,84.7,1.61
4573,pessoa_2897,1982-03-31,M,88.9,1.66
4574,pessoa_4672,1945-11-28,M,85.0,1.73
4575,pessoa_2083,2008-06-15,F,60.2,1.71
4576,pessoa_754,2018-11-17,F,20.6,1.06
4577,pessoa_2547,2008-12-24,F,70.5,1.59
4578,pessoa_3970,1974-08-02,F,41.1,1.65
4579,pessoa_3374,1990-05-28,M,84.9,1.74
4580,pessoa_4108,1982-10-24,F,76.5,1.7
4581,pessoa_2445,1995-09-27,M,97.3,1.92
4582,pessoa_4381,1964-05-05,F,61.2,1.73
4583,pessoa_1067,1982-04-27,M,85.3,1.66
4584,pessoa_3914,1985-03-17,F,57.5,1.62
4585,pessoa_3499,1987-08-25,F,71.9,1.59
4586,pessoa_2739,2008-06-03,M,50.4,1.62
4587,pessoa_4001,1997-04-13,M,68.4,1.74
4588,pessoa_1569,1993-09-29,F,63.0,1.65
4589,pessoa_2428,1988-12-28,F,68.5,1.63
4590,pessoa_3747,1967-05-21,F,68.9,1.68
4591,pessoa_4640,1951-05-04,M,79.2,1.72
4592,pessoa_1688,1994-11-14,F,45.8,1.55
4593,pessoa_852,2020-12-02,M,18.0,1.1
4594,pessoa_3547,2007-03-16,M,114.6,1.76
4595,pessoa_896,2019-11-20,M,19.9,1.21
4596,pessoa_4593,1959-06-01,M,86.9,1.73
4597,pessoa_336,2015-10-14,F,36.2,1.4
4598,pessoa_2840,2005-11-27,M,78.7,1.77
4599,pessoa_3088,1979-11-23,M,65.7,1.63
4600,pessoa_1349,1966-11-02,M,65.6,1.66
4601,pessoa_1016,2001-12-22,F,42.9,1.63
4602,pessoa_2817,1981-01-04,F,60.3,1.66
4603,pessoa_1632,1968-12-05,F,71.6,1.6
4604,pessoa_2490,2011-09-30,M,41.4,1.51
4605,pessoa_3731,1975-03-24,M,66.6,1.7
4606,pessoa_3252,1968-03-07,M,77.9,1.79
4607,pessoa_4635,1961-12-22,F,51.1,1.6
4608,pessoa_2071,2013-09-03,M,49.9,1.51
4609,pessoa_4453,1963-10-16,M,99.3,1.84
4610,pessoa_4883,1936-11-10,M,68.4,1.84
4611,pessoa_1636,2008-07-09,M,49.3,1.75
4612,pessoa_2480,1978-10-03,F,61.9,1.63
4613,pessoa_2266,1992-02-23,F,105.5,1.65
4614,pessoa_2960,1996-11-17,M,67.1,1.76
4615,pessoa_4732,1945-03-11,F,69.3,1.63
4616,pessoa_3060,2011-01-25,M,48.9,1.62
4617,pessoa_2142,2007-04-05,M,67.5,1.73
4618,pessoa_3119,1993-05-22,F,106.2,1.59
4619,pessoa_4726,1931-03-31,M,60.3,1.74
4620,pessoa_4046,1999-09-12,M,88.2,1.78
4621,pessoa_3357,1972-08-07,M,84.4,1.61
4622,pessoa_2745,1998-03-27,F,55.8,1.65
4623,pessoa_3507,1977-03-26,F,60.3,1.65
4624,pessoa_1680,1967-04-27,M,77.5,1.77
4625,pessoa_4250,1996-08-26,F,60.9,1.68
4626,pessoa_3148,1994-12-19,F,66.2,1.61
4627,pessoa_2295,1972-03-31,M,62.8,1.69
4628,pessoa_581,2014-10-20,M,41.5,1.5
4629,pessoa_1471,1993-06-09,M,62.0,1.66
4630,pessoa_4071,1968-09-24,F,48.1,1.5
4631,pessoa_3344,1985-11-19,M,65.3,1.82
4632,pessoa_4584,1951-02-06,F,84.5,1.61
4633,pessoa_3673,2006-03-10,M,64.8,1.65
4634,pessoa_560,2016-01-06,M,34.7,1.35
4635,pessoa_2850,2011-06-17,F,57.5,1.55
4636,pessoa_513,2017-05-04,M,30.8,1.3
4637,pessoa_1082,1970-02-16,F,94.2,1.56
4638,pessoa_1665,1975-07-14,M,61.4,1.58
4639,pessoa_1013,2002-09-06,M,69.6,1.74
4640,pessoa_1932,1970-12-25,M,56.4,1.7
4641,pessoa_1151,2003-07-27,F,59.4,1.52
4642,pessoa_2839,2008-06-21,M,57.4,1.62
4643,pessoa_117,2024-12-09,F,4.6,0.6
4644,pessoa_741,2020-03-24,M,17.9,0.97
4645,pessoa_4807,1945-07-26,M,57.7,1.76
4646,pessoa_3676,1984-05-26,M,70.9,1.82
4647,pessoa_831,2014-06-24,M,60.4,1.5
4648,pessoa_120,2024-12-17,F,10.1,0.72
4649,pessoa_4854,1953-10-18,F,113.1,1.68
4650,pessoa_4739,1957-07-08,F,85.5,1.64
4651,pessoa_636,2017-09-28,M,27.2,1.16
4652,pessoa_4466,1941-11-25,M,105.7,1.72
4653,pessoa_4365,1931-11-19,M,67.1,1.61
4654,pessoa_4143,1969-11-18,F,94.4,1.6
4655,pessoa_992,2014-04-30,F,27.4,1.39
4656,pessoa_877,2024-04-04,F,13.8,0.88
4657,pessoa_5,2022-01-05,M,13.2,0.91
4658,pessoa_3052,1994-11-11,F,60.7,1.64
4659,pessoa_3125,1977-05-24,M,99.4,1.74
4660,pessoa_2661,1971-03-15,M,70.1,1.81
4661,pessoa_2492,1992-08-19,F,56.9,1.46
4662,pessoa_3855,1970-06-29,F,67.1,1.75
4663,pessoa_1716,1980-06-05,F,72.4,1.62
4664,pessoa_1149,1999-07-30,F,65.6,1.62
4665,pessoa_3262,2013-09-08,F,44.0,1.52
4666,pessoa_575,2020-08-12,F,31.3,1.07
4667,pessoa_3770,1969-02-26,F,64.4,1.69
4668,pessoa_3737,2010-03-02,F,47.1,1.51
4669,pessoa_4147,1974-07-05,F,68.9,1.67
4670,pessoa_854,2018-12-28,M,24.7,1.17
4671,pessoa_1983,1984-01-02,F,101.5,1.69
4672,pessoa_2775,1985-02-14,M,74.1,1.81
4673,pessoa_1167,1991-05-29,F,52.3,1.53
4674,pessoa_972,2022-06-21,F,11.7,0.86
4675,pessoa_2702,1985-10-25,M,51.6,1.78
4676,pessoa_4496,1942-11-17,M,74.1,1.68
4677,pessoa_3848,1991-08-30,F,48.6,1.5
4678,pessoa_2369,2003-10-24,M,71.4,1.69
4679,pessoa_4116,1995-12-22,M,68.1,1.73
4680,pessoa_4132,1993-01-08,F,93.2,1.59
4681,pessoa_2951,2000-02-13,M,67.4,1.78
4682,pessoa_525,2015-06-13,F,35.2,1.34
4683,pessoa_2456,1994-04-26,F,62.9,1.5
4684,pessoa_1842,1988-03-09,F,71.0,1.74
4685,pessoa_538,2015-05-09,F,50.9,1.4
4686,pessoa_2807,2008-10-29,F,93.0,1.72
4687,pessoa_4342,1941-01-23,F,59.7,1.53
4688,pessoa_3176,2000-10-22,M,77.7,1.73
4689,pessoa_785,2018-05-31,M,33.2,1.25
4690,pessoa_4058,1997-08-19,F,100.4,1.68
4691,pessoa_1410,2009-07-10,F,49.5,1.57
4692,pessoa_2538,1991-10-11,F,38.6,1.5
4693,pessoa_155,2022-01-22,F,12.8,0.97
4694,pessoa_3010,1985-12-20,F,58.1,1.61
4695,pessoa_1687,1979-01-24,F,75.6,1.69
4696,pessoa_2902,2013-10-12,M,70.6,1.68
4697,pessoa_4950,1933-08-26,M,111.2,1.73
4698,pessoa_3864,2009-10-26,F,45.5,1.55
4699,pessoa_2734,1980-06-07,M,71.9,1.78
4700,pessoa_1896,1967-04-29,F,50.9,1.58
4701,pessoa_570,2025-07-12,M,6.0,0.52
4702,pessoa_1817,1990-11-19,F,49.4,1.6
4703,pessoa_2066,1998-02-06,F,69.7,1.69
4704,pessoa_128,2016-03-06,F,42.9,1.36
4705,pessoa_3395,1968-06-10,F,67.7,1.81
4706,pessoa_3328,1999-10-28,F,53.4,1.55
4707,pessoa_4987,1949-11-13,M,119.6,1.75
4708,pessoa_2976,1970-07-02,F,53.9,1.65
4709,pessoa_981,2020-02-28,M,21.1,1.09
4710,pessoa_2301,1981-04-26,M,98.3,1.93
4711,pessoa_191,2016-12-29,M,23.4,1.2
4712,pessoa_1140,2014-01-25,M,68.8,1.5
4713,pessoa_700,2022-11-09,F,14.5,0.91
4714,pessoa_4781,1939-08-23,F,62.7,1.61
4715,pessoa_607,2025-01-03,M,5.4,0.66
4716,pessoa_4277,1930-07-19,F,53.2,1.49
4717,pessoa_302,2015-08-30,F,33.0,1.36
4718,pessoa_3421,1987-04-15,F,59.0,1.65
4719,pessoa_4821,1944-07-04,M,64.1,1.81
4720,pessoa_1061,2013-06-03,F,56.1,1.59
4721,pessoa_2566,1988-01-20,M,84.7,1.8
4722,pessoa_4995,1935-11-10,M,91.1,1.69
4723,pessoa_1070,1995-11-17,M,66.9,1.74
4724,pessoa_2525,2011-03-30,F,51.0,1.53
4725,pessoa_2206,2005-02-05,M,68.2,1.67
4726,pessoa_1244,2004-03-04,F,60.0,1.62
4727,pessoa_17,2024-11-18,M,7.3,0.77
4728,pessoa_3121,1978-03-16,F,67.1,1.44
4729,pessoa_4643,1955-08-17,M,66.3,1.66
4730,pessoa_816,2025-02-19,F,7.4,0.79
4731,pessoa_3068,2007-03-21,F,62.7,1.72
4732,pessoa_4785,1956-12-19,M,63.2,1.62
4733,pessoa_960,2018-10-25,M,15.6,1.1
4734,pessoa_226,2018-05-02,F,25.2,1.17
4735,pessoa_3355,1968-08-20,M,76.5,1.79
4736,pessoa_2486,2008-05-30,M,66.5,1.75
4737,pessoa_563,2021-08-11,F,20.6,1.11
4738,pessoa_3437,1969-02-17,M,75.2,1.73
4739,pessoa_1694,2003-01-16,M,67.3,1.83
4740,pessoa_1046,2010-02-20,M,48.5,1.58
4741,pessoa_3447,2006-07-30,M,57.5,1.68
4742,pessoa_4566,1943-11-18,F,79.7,1.67
4743,pessoa_955,2022-10-13,M,15.5,0.91
4744,pessoa_4986,1936-03-30,F,60.9,1.44
4745,pessoa_2736,1983-05-27,F,95.8,1.62
4746,pessoa_4904,1934-04-02,F,56.6,1.63
4747,pessoa_4736,1960-05-29,M,72.6,1.61
4748,pessoa_4824,1961-04-08,F,63.6,1.6
4749,pessoa_1219,1973-01-03,F,87.4,1.63
4750,pessoa_1528,1986-06-17,F,77.4,1.74
4751,pessoa_3988,1998-12-15,M,88.1,1.76
4752,pessoa_1301,2004-08-19,F,65.8,1.67
4753,pessoa_4892,1954-07-01,F,73.7,1.57
4754,pessoa_161,2023-04-24,M,11.4,0.85
4755,pessoa_4068,2002-03-22,M,67.1,1.7
4756,pessoa_957,2025-06-20,F,7.8,0.45
4757,pessoa_3792,1995-08-06,F,63.7,1.68
4758,pessoa_3235,1988-06-08,F,74.1,1.51
4759,pessoa_2870,1991-01-22,F,68.8,1.65
4760,pessoa_3778,1985-01-29,M,115.0,1.77
4761,pessoa_4434,1950-12-05,F,41.7,1.46
4762,pessoa_2962,1968-03-16,F,53.5,1.52
4763,pessoa_2201,2005-07-13,F,60.8,1.58
4764,pessoa_99,2022-06-10,M,15.3,0.93
4765,pessoa_2558,1966-06-12,M,103.3,1.79
4766,pessoa_3184,1977-09-22,F,65.0,1.63
4767,pessoa_254,2025-02-17,M,5.8,0.69
4768,pessoa_3924,2007-12-04,M,92.0,1.74
4769,pessoa_4200,1972-04-11,M,76.4,1.73
4770,pessoa_1446,2002-04-21,F,61.4,1.73
4771,pessoa_1649,1997-02-07,M,81.3,1.82
4772,pessoa_4683,1950-03-26,M,58.5,1.62
4773,pessoa_4724,1937-12-03,F,75.5,1.61
4774,pessoa_3992,2005-03-21,M,74.1,1.73
4775,pessoa_1697,2002-11-15,F,46.7,1.56
4776,pessoa_3192,1983-03-13,M,78.9,1.73
4777,pessoa_4500,1961-02-25,M,86.8,1.83
4778,pessoa_1155,1986-07-07,F,98.3,1.62
4779,pessoa_2256,1998-04-19,M,127.2,1.88
4780,pessoa_1683,1990-01-14,M,101.6,1.74
4781,pessoa_3171,1971-07-05,F,111.6,1.68
4782,pessoa_2057,1977-07-03,M,75.0,1.71
